entity,annee,pub_count_publications,pub_sum_Impact_factor,pub_count_Author,pub_sum_author,pub_count_First_Author,pub_sum_first_author,pub_count_Last_Author,pub_sum_last_author,guid_count_publications,guid_sum_Impact_factor,guid_count_Author,guid_sum_author,guid_count_First_Author,guid_sum_first_author,guid_count_Last_Author,guid_sum_last_author,nombre_session_congress,cong_count_chair,cong_count_poster,cong_count_speaker,count_collab_distinct,count_collab,sum_score_collab,pub_count_publications_a-1,pub_sum_Impact_factor_a-1,pub_count_Author_a-1,pub_sum_author_a-1,pub_count_First_Author_a-1,pub_sum_first_author_a-1,pub_count_Last_Author_a-1,pub_sum_last_author_a-1,guid_count_publications_a-1,guid_sum_Impact_factor_a-1,guid_count_Author_a-1,guid_sum_author_a-1,guid_count_First_Author_a-1,guid_sum_first_author_a-1,guid_count_Last_Author_a-1,guid_sum_last_author_a-1,nombre_session_congress_a-1,cong_count_chair_a-1,cong_count_poster_a-1,cong_count_speaker_a-1,count_collab_distinct_a-1,count_collab_a-1,sum_score_collab_a-1,pub_count_publications_a-2,pub_sum_Impact_factor_a-2,pub_count_Author_a-2,pub_sum_author_a-2,pub_count_First_Author_a-2,pub_sum_first_author_a-2,pub_count_Last_Author_a-2,pub_sum_last_author_a-2,guid_count_publications_a-2,guid_sum_Impact_factor_a-2,guid_count_Author_a-2,guid_sum_author_a-2,guid_count_First_Author_a-2,guid_sum_first_author_a-2,guid_count_Last_Author_a-2,guid_sum_last_author_a-2,nombre_session_congress_a-2,cong_count_chair_a-2,cong_count_poster_a-2,cong_count_speaker_a-2,count_collab_distinct_a-2,count_collab_a-2,sum_score_collab_a-2,ranking
Pengfei Cui,2025-01-01,1,4.8,1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.411390281614009,1,4.4,1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.349991423565188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10904
Pengfei Li,2023-01-01,2,0.2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.144801061020371,1,2.3,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.181905564353171,1,2.7,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.709976923096578,6821
Pengfei Li,2024-01-01,2,0.2,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.424226046984286,2,0.2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.144801061020371,1,2.3,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.181905564353171,3865
Pengfei Li,2025-01-01,8,33,6,29.5,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,50,2.45617244781541,2,0.2,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.424226046984286,2,0.2,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.144801061020371,3843
Pengfei Liu,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.2,2,5.1,0,0,1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.219719405471453,1,4.6,1,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.757974366377732,11105
Pengfei Liu,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.2,2,5.1,0,0,1,8.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.219719405471453,11626
Pengfei Liu,2025-01-01,1,5.7,1,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.163953629393603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12064
Pengfei Luo,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.55378514481096,8735
Pengfei Luo,2024-01-01,1,32.8,1,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,1.96840440403091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8223
Pengfei Luo,2025-01-01,2,3.3,1,0.1,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.330170020313804,1,32.8,1,32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,1.96840440403091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8655
Pengfei Zhang,2023-01-01,3,0.3,1,0.1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.690994664478983,2,0.2,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.209562311842593,3,5.7,3,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1.0189137836589,3583
Pengfei Zhang,2024-01-01,3,0.3,2,0.2,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.374149182996521,3,0.3,1,0.1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.690994664478983,2,0.2,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.209562311842593,3865
Pengfei Zhang,2025-01-01,3,4.6,3,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.267801505959778,3,0.3,2,0.2,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.374149182996521,3,0.3,1,0.1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.690994664478983,3843
Pengpeng Zhang,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.7,1,3.6,1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.696056818066084,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.244389930285777,6821
Pengpeng Zhang,2024-01-01,3,15.1,3,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.60393386311018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.7,1,3.6,1,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.696056818066084,5111
Pengpeng Zhang,2025-01-01,5,23.4,4,13.1,1,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,1.16933720817447,3,15.1,3,15.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.60393386311018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5396
Pengwei Li,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13044
Pengwei Li,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12947
Pengwei Li,2025-01-01,5,25.6,5,25.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,1.16912564916996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12064
Pengwu Zheng,2023-01-01,2,10.5,2,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.329796364769743,1,4.5,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.195200621867369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11105
Pengwu Zheng,2024-01-01,2,4.6,2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0.485301195330796,2,10.5,2,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.329796364769743,1,4.5,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.195200621867369,11626
Pengwu Zheng,2025-01-01,1,4.5,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.314606636155259,2,4.6,2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0.485301195330796,2,10.5,2,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.329796364769743,8655
Pengxin Zhang,2023-01-01,1,2.9,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.460791806107325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9893
Pengxin Zhang,2024-01-01,3,24.3,2,20.3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,1.38179549598745,1,2.9,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.460791806107325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6703
Pengxin Zhang,2025-01-01,4,5.4,3,0.3,1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,1.67040551216066,3,24.3,2,20.3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,1.38179549598745,1,2.9,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.460791806107325,7053
Pengyang Feng,2023-01-01,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.402047724389289,3,3.7,2,0.2,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,1.66671300209831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9893
Pengyang Feng,2024-01-01,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.370484775322462,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.402047724389289,3,3.7,2,0.2,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,1.66671300209831,11626
Pengyang Feng,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.370484775322462,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.402047724389289,12064
Per Hydbring,2023-01-01,4,17.3,2,9.3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.613963986520099,4,16.5,3,12.5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,12,23,1.80558166702405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583
Per Hydbring,2024-01-01,3,12,2,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.411658748289964,4,17.3,2,9.3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.613963986520099,4,16.5,3,12.5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,12,23,1.80558166702405,4735
Per Hydbring,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,2,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.411658748289964,4,17.3,2,9.3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.613963986520099,4648
Percy Lee,2023-01-01,5,16.3,3,9.8,0,0,2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,23,30,2.16358629752468,2,2.7,1,2.6,1,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,13,1.04296010189024,2,10.6,2,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,3.78837805396509,753
Percy Lee,2024-01-01,7,70.2,2,37.6,0,0,5,32.6,0,0,0,0,0,0,0,0,3,0,1,2,216,223,14.4436019568544,5,16.3,3,9.8,0,0,2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,23,30,2.16358629752468,2,2.7,1,2.6,1,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,13,1.04296010189024,816
Percy Lee,2025-01-01,6,17.1,3,12.9,1,0.1,2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,41,48,2.94526927161109,7,70.2,2,37.6,0,0,5,32.6,0,0,0,0,0,0,0,0,3,0,1,2,216,223,14.4436019568544,5,16.3,3,9.8,0,0,2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,23,30,2.16358629752468,798
Percy P Lee,2023-01-01,2,14.8,2,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,70,5.19788600863623,2,15.4,2,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,2.37220435631965,1,4.9,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,4.98243729916303,6821
Percy P Lee,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.8,2,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,70,5.19788600863623,2,15.4,2,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,2.37220435631965,7354
Percy P Lee,2025-01-01,1,14.7,1,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,1.98969404106811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.8,2,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,70,5.19788600863623,7719
Pernelle Lavaud,2023-01-01,1,7.6,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.976209407383245,1,3.3,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1.06292333266078,1,6.8,1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.14368355022268,6102
Pernelle Lavaud,2024-01-01,4,12.3,2,7.7,1,4.5,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,19,20,1.33459853250595,1,7.6,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.976209407383245,1,3.3,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1.06292333266078,6086
Pernelle Lavaud,2025-01-01,2,10.6,2,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,1.36324943225152,4,12.3,2,7.7,1,4.5,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,19,20,1.33459853250595,1,7.6,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.976209407383245,5888
Perran Fulden Yumuk,2023-01-01,2,2.8,1,2.7,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.728831422151983,4,9.3,3,6.6,0,0,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,34,69,4.33826947897963,2,2.8,2,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,4.51875683870206,3314
Perran Fulden Yumuk,2024-01-01,3,5.2,3,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,59,2.75343795082274,2,2.8,1,2.7,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.728831422151983,4,9.3,3,6.6,0,0,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,34,69,4.33826947897963,3217
Perran Fulden Yumuk,2025-01-01,3,7.9,1,4.5,0,0,2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,27,43,1.8878329795009,3,5.2,3,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,59,2.75343795082274,2,2.8,1,2.7,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.728831422151983,3402
Perrin E Romine,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.8,1,0.1,1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.443760392784995,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.5650804645099,2726
Perrin E Romine,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.8,1,0.1,1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.443760392784995,3865
Perrin E Romine,2025-01-01,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7.21876116289938e-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617
Peter Ansell,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1.01121574355018,1,42.1,1,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3.28330422104297,11105
Peter Ansell,2024-01-01,1,42.1,1,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1.65225307674854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1.01121574355018,9247
Peter Ansell,2025-01-01,3,11.3,3,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,1.63904878840388,1,42.1,1,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1.65225307674854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9691
Peter B Illei,2023-01-01,4,30.3,4,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,66,4.85508545210596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54.9,2,54.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,6.98242904407451,4996
Peter B Illei,2024-01-01,2,3.6,2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.209033200191501,4,30.3,4,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,66,4.85508545210596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6086
Peter B Illei,2025-01-01,1,6.8,1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.408400860897977,2,3.6,2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.209033200191501,4,30.3,4,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,66,4.85508545210596,6399
Peter Balter,2023-01-01,3,11.4,3,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,2.68755051335846,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.163703997518256,2,41.7,2,41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,3.19271445196728,7679
Peter Balter,2024-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.4,3,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,2.68755051335846,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.163703997518256,10436
Peter Balter,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.4,3,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,2.68755051335846,10904
Peter Brossart,2023-01-01,2,5.8,1,0.1,0,0,1,5.7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.163081807422369,1,10.3,1,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.522856350894829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7679
Peter Brossart,2024-01-01,4,37.8,4,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0.544250582319425,2,5.8,1,0.1,0,0,1,5.7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.163081807422369,1,10.3,1,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.522856350894829,8223
Peter Brossart,2025-01-01,1,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.79196520056736e-02,4,37.8,4,37.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0.544250582319425,2,5.8,1,0.1,0,0,1,5.7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.163081807422369,8655
Peter G Shields,2023-01-01,3,7.6,3,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,2.05933631940307,4,14,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,1.9104626046917,3,4.9,3,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,6.49380642328438,3869
Peter G Shields,2024-01-01,3,10.9,3,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0.964351640002112,3,7.6,3,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,2.05933631940307,4,14,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,1.9104626046917,3629
Peter G Shields,2025-01-01,5,10.5,5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,54,2.95532752254334,3,10.9,3,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,0.964351640002112,3,7.6,3,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,2.05933631940307,3228
Peter J Kneuertz,2023-01-01,1,3.3,0,0,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.159993092510288,5,12.5,0,0,2,8.7,3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0.773170904248335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726
Peter J Kneuertz,2024-01-01,4,15.7,0,0,2,7.2,2,8.5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.225047269087528,1,3.3,0,0,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.159993092510288,5,12.5,0,0,2,8.7,3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0.773170904248335,2743
Peter J Kneuertz,2025-01-01,2,8.1,0,0,1,4.9,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0.512768436757862,4,15.7,0,0,2,7.2,2,8.5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.225047269087528,1,3.3,0,0,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.159993092510288,2505
Peter J Mazzone,2023-01-01,1,9.5,0,0,0,0,1,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.84287894437084e-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,152,152,13.4823719373541,1,4.9,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.51773478012277,2405
Peter J Mazzone,2024-01-01,7,0.7,7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,169,9.73061694099195,1,9.5,0,0,0,0,1,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.84287894437084e-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,152,152,13.4823719373541,3217
Peter J Mazzone,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.7,7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,169,9.73061694099195,1,9.5,0,0,0,0,1,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.84287894437084e-02,3228
Peter Kestenholz,2023-01-01,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.342987751373425,1,4.5,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.400496403865861,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1.34846871056107,6821
Peter Kestenholz,2024-01-01,4,7.8,4,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0.909805615826233,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.342987751373425,1,4.5,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.400496403865861,7354
Peter Kestenholz,2025-01-01,1,2.9,1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.121549846313881,4,7.8,4,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0.909805615826233,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.342987751373425,7053
Peter L Zhan,2023-01-01,1,4.9,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.278300233385171,3,24,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1.23329550343538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9893
Peter L Zhan,2024-01-01,2,5.2,2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0.681939182271231,1,4.9,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.278300233385171,3,24,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1.23329550343538,11626
